,x
M_6_5-L36,2989.91853884389
M_6_5-L53,3.50118772118828
M_6_5-L19,2727.96597534868
M_6_5-L60,741.094571017538
M_6_5-L14,497.994020372819
M_6_5-L98,1704.39923187516
M_6_5-L32,5445.13323245741
M_6_5-L101,2330.47365498967
M_6_5-L78,2587.92449556503
M_6_5-L97,6629.5975303179
M_6_5-L59,2802.98999929583
M_6_5-L38,3029.18687370633
M_6_5-L76,423.294205469446
M_6_5-L25,1034.27144377004
M_6_5-L100,39.0339963791057
M_6_5-L40,390.572039515191
M_6_5-L13,424.620601048424
M_6_5-L1,68.5391682208282
M_6_5-L73,1603.42871396821
M_6_5-L27,7025.7198614689
M_6_5-L99,3979.05062809589
M_6_5-L68,91.2220183885826
M_6_5-L28,344.400137294565
M_6_5-L17,2486.66062713603
M_6_5-L90,59.9632397955901
M_6_5-L107,1210.33310537947
M_6_5-L64,188.848342017898
M_6_5-L11,1917.54635950032
M_6_5-L6,16.3999955734668
M_6_5-L29,1966.1002241042
M_6_5-L24,10327.390926202
M_6_5-L79,164.814056251903
M_6_5-L56,2968.27397463035
M_6_5-L91,780.651374905056
M_6_5-L65,3.08035442373411
M_6_5-L75,6672.59943855419
M_6_5-L3,32.599741387263
M_6_5-L109,1710.81740786816
M_6_5-L95,2909.03784736265
M_6_5-L63,229.215347823985
M_6_5-L66,238.47068442658
M_6_5-L69,1459.46479598623
M_6_5-L106,357.203834428012
M_6_5-L84,2802.74121300801
M_6_5-L5,196.661476408456
M_6_5-L80,2323.17519803566
M_6_5-L46,1517.9188866395
M_6_5-L31,256.845310165448
M_5_6-L39,2088.54166078199
M_5_6-L61,10.6923847303007
M_5_6-L49,4317.42932079201
M_5_6-L12,772.879031390363
M_5_6-L88,1612.74616709779
M_5_6-L70,3196.06983944892
M_5_6-L4,2215.08700688898
M_5_6-L92,3864.11138952577
M_5_6-L57,7194.95537398328
M_5_6-L8,3501.30299689729
M_5_6-L105,6333.53746455343
M_5_6-L34,4618.33346634962
M_5_6-L93,941.604138240664
M_5_6-L58,35.6955228698646
M_5_6-L108,61.8800110148931
M_5_6-L21,18.2156661797974
M_5_6-L2,79.4092828188084
M_5_6-L104,496.963966388962
M_5_6-L22,1321.07346006572
M_5_6-L89,310.805297721261
M_5_6-L81,127.125481878017
M_5_6-L82,52.416708485163
M_5_6-L15,200.175938654357
M_5_6-L94,2811.20384084775
M_5_6-L103,1821.88188480595
M_5_6-L74,1418.93125439603
M_5_6-L77,154.044098084487
M_5_6-L18,2823.40053879105
M_5_6-L71,138.521013705629
M_5_6-L26,3479.57321934805
M_5_6-L7,1082.64958290903
M_5_6-L54,4459.38595997808
M_5_6-L23,2867.77700059358
M_5_6-L20,2816.83202743501
M_5_6-L33,622.783234113696
M_5_6-L50,2982.45344111376
M_5_6-L16,29.3138315097889
M_5_6-L47,86.6557021373296
M_5_6-L45,2590.41367010653
M_5_6-L37,4274.23916253911
M_5_6-L43,141.185656247779
M_5_6-L62,31.5350303974898
M_5_6-L87,353.314377585082
M_5_6-L102,3778.99151045818
M_5_6-L42,514.460180667548
M_5_6-L41,3035.47081207806
M_5_6-L83,3678.95428644021
M_5_6-L96,1058.32837198801
M_5_6-L48,2807.51263177479
M_5_6-L72,125.905009790947
M_5_6-L52,1769.5625520749
M_5_6-L67,46.4494363185171
M_5_6-L35,881.701472143416
M_5_6-L51,254.089017033162
M_5_6-L10,220.73201166579
M_5_6-L85,756.522659877148
M_5_6-L30,2017.79144734211
M_5_6-L9,2864.26408651227
M_5_6-L55,135.273655265539
M_5_6-L44,1727.40673338313
M_5_6-L86,1837.50800976727
M_5_6-L36,416.518046773848
M_5_6-L53,1148.75608298121
M_5_6-L19,14117.6251766789
M_5_6-L60,107.090894627955
M_5_6-L14,2965.50793859955
M_5_6-L98,649.248761437836
M_5_6-L32,4133.65824824902
M_5_6-L101,1525.19506395971
M_5_6-L78,1826.3258030103
M_5_6-L97,2811.84521050777
M_5_6-L59,1940.65918799089
M_5_6-L38,2218.85981434821
M_5_6-L76,6846.12927232385
M_5_6-L25,69.5354307792016
M_5_6-L100,58.7584001308883
M_5_6-L40,3548.90811004555
M_5_6-L13,3292.22508437872
M_5_6-L1,8677.43987460158
M_5_6-L73,3073.63699724034
M_5_6-L27,874.38207358678
M_5_6-L99,1986.11083228127
M_5_6-L68,108.502821045397
M_5_6-L28,1728.54634694408
M_5_6-L17,250.312712259553
M_5_6-L90,35.6489870157624
M_5_6-L107,2545.3494567745
M_5_6-L64,2562.50338035197
M_5_6-L11,6624.12461504847
M_5_6-L6,1415.30906075382
M_5_6-L29,228.787831716672
M_5_6-L24,3017.74014977935
M_5_6-L79,916.718391956655
M_5_6-L56,306.751268643608
M_5_6-L91,333.03598826924
M_5_6-L65,24.0231549712517
M_5_6-L75,3746.32228257566
M_5_6-L3,305.692095930552
M_5_6-L109,3569.78935694214
M_5_6-L95,1829.46442192005
M_5_6-L63,1294.61721218111
M_5_6-L66,1580.7653215564
M_5_6-L69,635.477180053771
M_5_6-L106,80.3839106991702
M_5_6-L84,95.1807293313098
M_5_6-L5,648.799414082986
M_5_6-L80,586.960459606647
M_5_6-L46,1934.16660535302
M_5_6-L31,192.075938690067
M_7_6-L39,3033.15083405874
M_7_6-L61,5.41076706360616
M_7_6-L49,4512.19916119694
M_7_6-L12,322.492614078496
M_7_6-L88,1004.42095323124
M_7_6-L70,2012.86996769902
M_7_6-L4,1725.24365897927
M_7_6-L92,3402.64450747309
M_7_6-L57,3076.15194899303
M_7_6-L8,3230.27197703213
M_7_6-L105,4157.10956181676
M_7_6-L34,2470.02031469171
M_7_6-L93,1222.92569713117
M_7_6-L58,631.915674687479
M_7_6-L108,304.503717922175
M_7_6-L21,156.51461967645
M_7_6-L2,65.7287295095616
M_7_6-L104,461.60608784799
M_7_6-L22,1173.63855508718
M_7_6-L89,161.139441593201
M_7_6-L81,74.7875260878087
M_7_6-L82,48.1750626636198
M_7_6-L15,51.2739385528252
M_7_6-L94,2517.60682889225
M_7_6-L103,2562.33045147126
M_7_6-L74,5834.23754761619
M_7_6-L77,117.185583994126
M_7_6-L18,1100.08722141089
M_7_6-L71,158.600068724468
M_7_6-L26,3010.50052369554
M_7_6-L7,1200.13869587964
M_7_6-L54,1850.34518802553
M_7_6-L23,4736.49708586308
M_7_6-L20,4353.43107876203
M_7_6-L33,2322.62049836601
M_7_6-L50,1485.7219065116
M_7_6-L16,32.544312442294
M_7_6-L47,227.462639872352
M_7_6-L45,1999.3420588743
M_7_6-L37,3263.30922855501
M_7_6-L43,267.208596968946
M_7_6-L62,567.187310404405
M_7_6-L87,213.16972606426
M_7_6-L102,2770.42667644263
M_7_6-L42,769.660046059886
M_7_6-L41,946.885277722738
M_7_6-L83,2776.35917200599
M_7_6-L96,482.350721521671
M_7_6-L48,2806.99136307855
M_7_6-L72,120.34532083296
M_7_6-L52,1192.80705027989
M_7_6-L67,13.3256611278914
M_7_6-L35,1051.22278585092
M_7_6-L51,170.669485647109
M_7_6-L10,176.200966999273
M_7_6-L85,976.379846994511
M_7_6-L30,382.878914521632
M_7_6-L9,2950.61741766397
M_7_6-L55,22.7083245245948
M_7_6-L44,2135.68725748465
M_7_6-L86,6412.87009022155
M_7_6-L36,1671.90865101508
M_7_6-L53,2643.45742829709
M_7_6-L19,1183.54835420333
M_7_6-L60,86.1072754698433
M_7_6-L14,4924.96254535788
M_7_6-L98,478.806582067061
M_7_6-L32,6056.6207627107
M_7_6-L101,6790.56701827186
M_7_6-L78,1277.31632199181
M_7_6-L97,3345.86179330073
M_7_6-L59,3262.33170863691
M_7_6-L38,3402.55240404569
M_7_6-L76,6309.38463320449
M_7_6-L25,97.9479707099689
M_7_6-L100,36.7903162705339
M_7_6-L40,2572.396765652
M_7_6-L13,1587.72433384194
M_7_6-L1,5976.49709452559
M_7_6-L73,1121.19012037532
M_7_6-L27,5652.2101866962
M_7_6-L99,676.239635529332
M_7_6-L68,41.2457097751487
M_7_6-L28,1149.52638069975
M_7_6-L17,1295.74004120284
M_7_6-L90,103.150858050021
M_7_6-L107,4441.58982077383
M_7_6-L64,1496.63834859152
M_7_6-L11,1323.84795207408
M_7_6-L6,529.89506751314
M_7_6-L29,120.196180133168
M_7_6-L24,1752.07044677108
M_7_6-L79,938.13270096923
M_7_6-L56,681.723620468897
M_7_6-L91,222.527786446913
M_7_6-L65,25.3723674793346
M_7_6-L75,3888.14242739837
M_7_6-L3,736.770239332918
M_7_6-L109,2239.19823821171
M_7_6-L95,1450.2208240837
M_7_6-L63,2991.92140453194
M_7_6-L66,3029.5337685457
M_7_6-L69,2720.51137383858
M_7_6-L106,19.1324514864189
M_7_6-L84,56.6908919165157
M_7_6-L5,191.035856305762
M_7_6-L80,716.226557910073
M_7_6-L46,1872.87144398168
M_7_6-L31,125.15974111809
M_6_7-L39,2935.68932984585
M_6_7-L61,27.5032828190348
M_6_7-L49,263.753449784669
M_6_7-L12,214.50298317801
M_6_7-L88,284.623841703794
M_6_7-L70,703.185998087798
M_6_7-L4,104.255543562934
M_6_7-L92,146.473717448156
M_6_7-L57,4253.46321990327
M_6_7-L8,1445.68609374309
M_6_7-L105,3058.76109071087
M_6_7-L34,1776.43875161671
M_6_7-L93,1536.58482868425
M_6_7-L58,304.341834935662
M_6_7-L108,310.122680396407
M_6_7-L21,512.45686620431
M_6_7-L2,224.121957414742
M_6_7-L104,1618.07580998071
M_6_7-L22,4057.2642987975
M_6_7-L89,391.910541084581
M_6_7-L81,177.131256599046
M_6_7-L82,34.7305078831767
M_6_7-L15,52.8930361658817
M_6_7-L94,96.8790140916216
M_6_7-L103,7232.2170292346
M_6_7-L74,499.475215760221
M_6_7-L77,319.401803479827
M_6_7-L18,671.618181065983
M_6_7-L71,66.6478278139627
M_6_7-L26,624.270715982693
M_6_7-L7,276.603034871938
M_6_7-L54,2950.74588366991
M_6_7-L23,9638.95769108603
M_6_7-L20,8558.89614046472
M_6_7-L33,60.4262318454626
M_6_7-L50,8687.86387542937
M_6_7-L16,53.7881006413475
M_6_7-L47,164.220035839945
M_6_7-L45,238.106597436208
M_6_7-L37,368.21119503025
M_6_7-L43,878.135298580058
M_6_7-L62,3154.99819146183
M_6_7-L87,204.2681574555
M_6_7-L102,3095.60624608278
M_6_7-L42,108.505552138323
M_6_7-L41,165.041977090225
M_6_7-L83,197.378058056261
M_6_7-L96,263.881074604139
M_6_7-L48,4194.31423406884
M_6_7-L72,181.552211679767
M_6_7-L52,368.699396131936
M_6_7-L67,300.260108452763
M_6_7-L35,74.4325103635102
M_6_7-L51,167.365152840379
M_6_7-L10,419.161342941244
M_6_7-L85,6.041992322207
M_6_7-L30,136.269051788935
M_6_7-L9,78.3365382637859
M_6_7-L55,51.1263541332465
M_6_7-L44,353.157337331606
M_6_7-L86,2661.65487369786
M_6_7-L36,349.678171428797
M_6_7-L53,91.147841855666
M_6_7-L19,190.685769606925
M_6_7-L60,2451.84384205524
M_6_7-L14,2476.57407027154
M_6_7-L98,161.691592982735
M_6_7-L32,344.575194865738
M_6_7-L101,3044.57754405427
M_6_7-L78,1132.78795262296
M_6_7-L97,718.471350782733
M_6_7-L59,1830.61796095992
M_6_7-L38,214.719040076572
M_6_7-L76,130.938504645982
M_6_7-L25,1998.03810906659
M_6_7-L100,32.5822157433301
M_6_7-L40,402.392129809362
M_6_7-L13,261.697610317641
M_6_7-L1,392.074058722968
M_6_7-L73,975.74781062685
M_6_7-L27,5781.93976104853
M_6_7-L99,170.968979666234
M_6_7-L68,45.1393377409122
M_6_7-L28,1179.22029733211
M_6_7-L17,696.084101528508
M_6_7-L90,275.394437770465
M_6_7-L107,389.008722329664
M_6_7-L64,40.5614908693202
M_6_7-L11,1951.17301127529
M_6_7-L6,2925.89008863296
M_6_7-L29,108.97155450509
M_6_7-L24,7020.79475533935
M_6_7-L79,276.707459655327
M_6_7-L56,528.158770578914
M_6_7-L91,260.916453381355
M_6_7-L65,6.00876724126279
M_6_7-L75,2687.93679232009
M_6_7-L3,225.186116411071
M_6_7-L109,2994.33615159443
M_6_7-L95,669.77858635769
M_6_7-L63,126.817676541912
M_6_7-L66,1963.61437501083
M_6_7-L69,394.854122710928
M_6_7-L106,113.148353339179
M_6_7-L84,793.950036139303
M_6_7-L5,119.266611490938
M_6_7-L80,138.421242546132
M_6_7-L46,248.448076119972
M_6_7-L31,68.2407093526182
M_8_7-L39,2249.9088055774
M_8_7-L61,20.2223049968165
M_8_7-L49,348.611363796963
M_8_7-L12,78.0742998106176
M_8_7-L88,241.732585489988
M_8_7-L70,180.81856167501
M_8_7-L4,969.578895664187
M_8_7-L92,275.221803410231
M_8_7-L57,2707.33486595579
M_8_7-L8,2241.18827522364
M_8_7-L105,8194.33156863807
M_8_7-L34,1866.26149889181
M_8_7-L93,2107.06090090808
M_8_7-L58,60.2859698839912
M_8_7-L108,211.664109954022
M_8_7-L21,577.799920304211
M_8_7-L2,305.592648323083
M_8_7-L104,1146.99614886885
M_8_7-L22,1147.68437706779
M_8_7-L89,294.502390068868
M_8_7-L81,63.2252877442863
M_8_7-L82,10.7131799567822
M_8_7-L15,185.769497559361
M_8_7-L94,27.2397025718089
M_8_7-L103,2426.80392384857
M_8_7-L74,277.218059311748
M_8_7-L77,91.8337121842451
M_8_7-L18,928.387368869317
M_8_7-L71,47.1600765975475
M_8_7-L26,861.054946751742
M_8_7-L7,247.344343004098
M_8_7-L54,958.126114815987
M_8_7-L23,5988.31207875519
M_8_7-L20,2766.35974208048
M_8_7-L33,165.380125559982
M_8_7-L50,2082.62239132423
M_8_7-L16,39.4926932670778
M_8_7-L47,19.1368085239011
M_8_7-L45,88.8559596284341
M_8_7-L37,105.678053079926
M_8_7-L43,56.9628305053475
M_8_7-L62,2913.87848968709
M_8_7-L87,70.8922313321712
M_8_7-L102,2496.09817606966
M_8_7-L42,88.185170582546
M_8_7-L41,121.661731591245
M_8_7-L83,145.022331024152
M_8_7-L96,292.006981293166
M_8_7-L48,1098.99293084786
M_8_7-L72,201.851603640506
M_8_7-L52,157.306104662924
M_8_7-L67,43.3017264900774
M_8_7-L35,74.8224896706098
M_8_7-L51,51.3767295828352
M_8_7-L10,121.583128502609
M_8_7-L85,5.53201563771335
M_8_7-L30,82.5799293001085
M_8_7-L9,85.731004060046
M_8_7-L55,29.7767897210048
M_8_7-L44,382.353711056413
M_8_7-L86,534.070818380614
M_8_7-L36,385.014274138719
M_8_7-L53,82.0650180917695
M_8_7-L19,349.072437036039
M_8_7-L60,2005.5033095984
M_8_7-L14,2173.93634019327
M_8_7-L98,183.639546748116
M_8_7-L32,48.1551110862682
M_8_7-L101,485.069046702602
M_8_7-L78,2393.09992862223
M_8_7-L97,1327.47907213165
M_8_7-L59,1309.13454155491
M_8_7-L38,86.9824103883799
M_8_7-L76,254.122856167999
M_8_7-L25,2381.96909207598
M_8_7-L100,18.0170101343586
M_8_7-L40,2030.2297456494
M_8_7-L13,274.613654965312
M_8_7-L1,664.972301916721
M_8_7-L73,265.424185078901
M_8_7-L27,15872.5243910558
M_8_7-L99,174.9243644162
M_8_7-L68,166.811646565812
M_8_7-L28,902.565032390287
M_8_7-L17,1421.802984948
M_8_7-L90,1249.15057327704
M_8_7-L107,174.867680576662
M_8_7-L64,14.6230511816256
M_8_7-L11,5266.07249234195
M_8_7-L6,3186.09399439247
M_8_7-L29,86.9980038881901
M_8_7-L24,1647.15939320411
M_8_7-L79,219.678795122469
M_8_7-L56,190.050715576074
M_8_7-L91,388.459637082929
M_8_7-L65,8.74728183787055
M_8_7-L75,2660.24339660486
M_8_7-L3,7.76840136704527
M_8_7-L109,3636.90937479783
M_8_7-L95,328.911264902497
M_8_7-L63,560.199982162279
M_8_7-L66,2681.72067059592
M_8_7-L69,402.223852565092
M_8_7-L106,214.792239931654
M_8_7-L84,701.374890022677
M_8_7-L5,233.644054771152
M_8_7-L80,164.794690757747
M_8_7-L46,95.1155367827316
M_8_7-L31,737.074177631786
M_7_8-L39,29.7072756021025
M_7_8-L61,24.7640987523477
M_7_8-L49,89.9715589148681
M_7_8-L12,1734.04388969904
M_7_8-L88,303.554423601123
M_7_8-L70,142.669802873657
M_7_8-L4,78.8505881641559
M_7_8-L92,86.7255539704291
M_7_8-L57,158.754998601421
M_7_8-L8,60.343406705964
M_7_8-L105,164.161319665965
M_7_8-L34,153.697442647372
M_7_8-L93,37.7293695371831
M_7_8-L58,56.3444346206559
M_7_8-L108,745.559678437763
M_7_8-L21,54.1638498555924
M_7_8-L2,39.8883041157129
M_7_8-L104,82.3041599344787
M_7_8-L22,30.0362534567367
M_7_8-L89,95.5342973496927
M_7_8-L81,68.5812966746451
M_7_8-L82,28.8153378911952
M_7_8-L15,265.722142179764
M_7_8-L94,11.3688030633847
M_7_8-L103,83.4418772775625
M_7_8-L74,19.303483554537
M_7_8-L77,65.6895365444413
M_7_8-L18,42.9677439310511
M_7_8-L71,36.0092885269273
M_7_8-L26,86.7480561127089
M_7_8-L7,144.882997835924
M_7_8-L54,67.04724957815
M_7_8-L23,100.007192520619
M_7_8-L20,1670.81450303269
M_7_8-L33,25.2483753834814
M_7_8-L50,21.7635335695852
M_7_8-L16,113.57520165015
M_7_8-L47,26.4029857168496
M_7_8-L45,79.577007146404
M_7_8-L37,71.8063787175875
M_7_8-L43,45.0178888475041
M_7_8-L62,13.022416313637
M_7_8-L87,39.3174030145352
M_7_8-L102,66.1052710085492
M_7_8-L42,63.9751244659265
M_7_8-L41,99.3924298813616
M_7_8-L83,63.5125723967465
M_7_8-L96,83.1468262132281
M_7_8-L48,115.643412618492
M_7_8-L72,126.278242952792
M_7_8-L52,101.29877284215
M_7_8-L67,16.9523343998942
M_7_8-L35,70.2620741681828
M_7_8-L51,178.256075325614
M_7_8-L10,23.1977531563033
M_7_8-L85,14.7988399951173
M_7_8-L30,65.5284695058905
M_7_8-L9,60.1444544797957
M_7_8-L55,40.5863436783158
M_7_8-L44,92.8220272264477
M_7_8-L86,203.237705982597
M_7_8-L36,44.03122317475
M_7_8-L53,66.8208198604026
M_7_8-L19,25.9939912574631
M_7_8-L60,65.158871212164
M_7_8-L14,57.9498589766877
M_7_8-L98,15181.6425215529
M_7_8-L32,28.8086730725856
M_7_8-L101,128.075447853503
M_7_8-L78,72.860978913959
M_7_8-L97,146.112079547551
M_7_8-L59,39.3930950393226
M_7_8-L38,48.5940543630705
M_7_8-L76,38.8273862038818
M_7_8-L25,239.420135410585
M_7_8-L100,30.6644361228795
M_7_8-L40,266.723439609988
M_7_8-L13,102.957903247145
M_7_8-L1,47.9515613282693
M_7_8-L73,32.5641371211424
M_7_8-L27,33.2225669343016
M_7_8-L99,18.3876233859677
M_7_8-L68,68.9083044724482
M_7_8-L28,206.875660157368
M_7_8-L17,65.6563683896667
M_7_8-L90,595.690061814714
M_7_8-L107,59.697432246428
M_7_8-L64,62.3707059415036
M_7_8-L11,61.7288766138574
M_7_8-L6,73.108948073526
M_7_8-L29,86.6415641345191
M_7_8-L24,69.3065361298822
M_7_8-L79,86.2383023248518
M_7_8-L56,19.0041734862158
M_7_8-L91,81.4886523542489
M_7_8-L65,233.420753430316
M_7_8-L75,182.709770593331
M_7_8-L3,10.8730609365161
M_7_8-L109,7100.69428943405
M_7_8-L95,111.724582586038
M_7_8-L63,28.6472795731457
M_7_8-L66,156.015476309844
M_7_8-L69,114.252375812105
M_7_8-L106,55.6491452062654
M_7_8-L84,689.101230067417
M_7_8-L5,160.389880851027
M_7_8-L80,33.3409747216844
M_7_8-L46,58.3724825830267
M_7_8-L31,99.6579807774598
M_9_8-L39,36.7331451959763
M_9_8-L61,9.9838075161919
M_9_8-L49,84.5221464380101
M_9_8-L12,2143.13042280538
M_9_8-L88,363.895978471604
M_9_8-L70,31.2124810736561
M_9_8-L4,582.659966634109
M_9_8-L92,14.224608207679
M_9_8-L57,98.7260616437714
M_9_8-L8,94.0564270429433
M_9_8-L105,102.123344152367
M_9_8-L34,53.0326461829622
M_9_8-L93,33.725386773117
M_9_8-L58,18.0079662178146
M_9_8-L108,141.057733742105
M_9_8-L21,26.5271799377541
M_9_8-L2,29.5474358582847
M_9_8-L104,75.0355772317679
M_9_8-L22,19.9325055849281
M_9_8-L89,22.3636260860825
M_9_8-L81,114.558326466253
M_9_8-L82,7.09924411853442
M_9_8-L15,26.9463240672566
M_9_8-L94,9.76593627706482
M_9_8-L103,106.132778981921
M_9_8-L74,38.0582346200569
M_9_8-L77,4.78608863420055
M_9_8-L18,26.9041406772312
M_9_8-L71,10.9271936372112
M_9_8-L26,84.9777775295953
M_9_8-L7,47.2156993416275
M_9_8-L54,61.0771173676449
M_9_8-L23,31.6343162693524
M_9_8-L20,581.942480147024
M_9_8-L33,20.1182300091298
M_9_8-L50,12.4152265063233
M_9_8-L16,286.540366170974
M_9_8-L47,107.222278818042
M_9_8-L45,24.7446846380064
M_9_8-L37,17.9189279146727
M_9_8-L43,2.6232637084457
M_9_8-L62,27.6992283998993
M_9_8-L87,18.291237946248
M_9_8-L102,57.1850157098707
M_9_8-L42,82.3748368301782
M_9_8-L41,10.9181532447649
M_9_8-L83,19.8873380258793
M_9_8-L96,91.4991559078907
M_9_8-L48,46.9454643541988
M_9_8-L72,10.5320938580602
M_9_8-L52,19.2090879485193
M_9_8-L67,13.5863350261089
M_9_8-L35,9.93230060098348
M_9_8-L51,6.18239446549587
M_9_8-L10,20.0928085827141
M_9_8-L85,84.4159427602713
M_9_8-L30,12.5564014290907
M_9_8-L9,21.3103412429597
M_9_8-L55,33.170037464247
M_9_8-L44,14.1863962265235
M_9_8-L86,208.097522106083
M_9_8-L36,47.4821746031192
M_9_8-L53,5.12118580307301
M_9_8-L19,46.1122087241741
M_9_8-L60,44.9822990804047
M_9_8-L14,49.1787286752076
M_9_8-L98,12321.4501996426
M_9_8-L32,50.2375164253383
M_9_8-L101,111.924052975465
M_9_8-L78,46.9165760913458
M_9_8-L97,41.8031989928176
M_9_8-L59,62.4603363925442
M_9_8-L38,57.9521725957963
M_9_8-L76,19.4813829992912
M_9_8-L25,240.987497281589
M_9_8-L100,184.721389843377
M_9_8-L40,1239.63152934618
M_9_8-L13,8.41032414575392
M_9_8-L1,33.695544607787
M_9_8-L73,13.1877171090287
M_9_8-L27,79.5502879985623
M_9_8-L99,114.826882186921
M_9_8-L68,2.94683021003574
M_9_8-L28,35.2150703734372
M_9_8-L17,321.377446639527
M_9_8-L90,302.64918961444
M_9_8-L107,23.9108741328235
M_9_8-L64,114.921795160872
M_9_8-L11,57.05673105932
M_9_8-L6,56.6484395148178
M_9_8-L29,17.8024688667295
M_9_8-L24,9.1550241843694
M_9_8-L79,5.80630502876898
M_9_8-L56,16.8778726629173
M_9_8-L91,37.8604719463978
M_9_8-L65,138.248940538897
M_9_8-L75,30.6859704665558
M_9_8-L3,6.76487879199655
M_9_8-L109,183.870012184798
M_9_8-L95,84.1837310994262
M_9_8-L63,19.0830299851685
M_9_8-L66,39.7987884928712
M_9_8-L69,55.283745134242
M_9_8-L106,45.6134027890926
M_9_8-L84,294.696735946048
M_9_8-L5,137.648545912751
M_9_8-L80,17.1642033799332
M_9_8-L46,19.1342327624918
M_9_8-L31,9.3805560045982
M_8_9-L39,25.4818070180377
M_8_9-L61,12.378796209078
M_8_9-L49,2382.1569824174
M_8_9-L12,401.656613393934
M_8_9-L88,208.413146816657
M_8_9-L70,101.708505530477
M_8_9-L4,77.938462346213
M_8_9-L92,28.4987348595225
M_8_9-L57,64.9036004369171
M_8_9-L8,92.8029398645127
M_8_9-L105,35.4153206642771
M_8_9-L34,12.9304767837709
M_8_9-L93,45.906684305746
M_8_9-L58,8.1570808631205
M_8_9-L108,19.1124175652441
M_8_9-L21,12.6376974955678
M_8_9-L2,21.7595956245303
M_8_9-L104,32.6330555083285
M_8_9-L22,27.3522016011597
M_8_9-L89,39.9091842499575
M_8_9-L81,214.583665116336
M_8_9-L82,7.02513022321263
M_8_9-L15,964.530512703899
M_8_9-L94,992.284772398623
M_8_9-L103,52.7591554488466
M_8_9-L74,42.1650486100393
M_8_9-L77,3.60593513001076
M_8_9-L18,35.6119368609174
M_8_9-L71,11.8084604411712
M_8_9-L26,101.054771082789
M_8_9-L7,57.2356855645418
M_8_9-L54,3116.48076834906
M_8_9-L23,54.188012687335
M_8_9-L20,409.129314098283
M_8_9-L33,140.755842813495
M_8_9-L50,17.5804609721892
M_8_9-L16,24.4638473380459
M_8_9-L47,53.9769880079558
M_8_9-L45,22.0993045795266
M_8_9-L37,13.7154769615705
M_8_9-L43,2.75513095296647
M_8_9-L62,8.40049376829236
M_8_9-L87,17.4534629205548
M_8_9-L102,82.7291538797761
M_8_9-L42,22.3472283678233
M_8_9-L41,44.5163715657063
M_8_9-L83,24.5980444410613
M_8_9-L96,671.841982585289
M_8_9-L48,57.6004133429817
M_8_9-L72,22.8608212659916
M_8_9-L52,17.2720118843043
M_8_9-L67,7.25973557152335
M_8_9-L35,9.06535323675164
M_8_9-L51,14.2189736397166
M_8_9-L10,8.66713892094815
M_8_9-L85,9.58606685710789
M_8_9-L30,7.44226252295401
M_8_9-L9,311.063772159118
M_8_9-L55,48.7828979018296
M_8_9-L44,31.1843722450917
M_8_9-L86,11.7069067138005
M_8_9-L36,153.571966196137
M_8_9-L53,31.9865295323303
M_8_9-L19,69.6809087490797
M_8_9-L60,16.7445304945515
M_8_9-L14,79.6275626525308
M_8_9-L98,14.7298344376976
M_8_9-L32,32.2192131973396
M_8_9-L101,153.955595044484
M_8_9-L78,106.378669911275
M_8_9-L97,42.6836701527807
M_8_9-L59,41.4090586116403
M_8_9-L38,60.5713508575396
M_8_9-L76,67.3205963534582
M_8_9-L25,108.840756980987
M_8_9-L100,61.2628748064985
M_8_9-L40,51.8231139481143
M_8_9-L13,10.7415749958254
M_8_9-L1,49.7058612643523
M_8_9-L73,27.7305103872182
M_8_9-L27,85.4283886554038
M_8_9-L99,19.5960395446993
M_8_9-L68,3.2684721655358
M_8_9-L28,43.6942930380031
M_8_9-L17,412.218520501147
M_8_9-L90,127.243257881573
M_8_9-L107,28.3842479210417
M_8_9-L64,18.5088177170897
M_8_9-L11,35.9573209149798
M_8_9-L6,261.542022353212
M_8_9-L29,16.2764532168095
M_8_9-L24,13.3213101735592
M_8_9-L79,4.31772607667345
M_8_9-L56,10.5711940366962
M_8_9-L91,35.799572819691
M_8_9-L65,5.73983901806082
M_8_9-L75,24.499549327297
M_8_9-L3,768.917672948778
M_8_9-L109,3167.63765498086
M_8_9-L95,98.7105572420761
M_8_9-L63,25.1211087262606
M_8_9-L66,29.0625193281898
M_8_9-L69,62.0136862192364
M_8_9-L106,12.3545061712954
M_8_9-L84,174.462807610565
M_8_9-L5,65.4590220200721
M_8_9-L80,15.4657482188236
M_8_9-L46,14.0889635217089
M_8_9-L31,44.5299286939039
D_6_1-L39,1282.91661893379
D_6_1-L61,1145.81558510946
D_6_1-L49,1915.07239840007
D_6_1-L12,1213.58616739234
D_6_1-L88,1546.07323061149
D_6_1-L70,2071.89726762859
D_6_1-L4,1809.1560442891
D_6_1-L92,1566.6029185194
D_6_1-L57,1761.85624453993
D_6_1-L8,2138.32852031006
D_6_1-L105,1222.86641757462
D_6_1-L34,1585.16598564788
D_6_1-L93,1386.22968673204
D_6_1-L58,1473.610969611
D_6_1-L108,1464.75473198301
D_6_1-L21,1043.56369384674
D_6_1-L2,1103.04390884103
D_6_1-L104,1003.42938093768
D_6_1-L22,1630.48073510633
D_6_1-L89,1201.25422908775
D_6_1-L81,782.92595533894
D_6_1-L82,997.081618935159
D_6_1-L15,425.763020015693
D_6_1-L94,1472.59215896094
D_6_1-L103,1436.56198354366
D_6_1-L74,1989.52405585401
D_6_1-L77,1220.47448630649
D_6_1-L18,1281.13223864077
D_6_1-L71,1052.78602225924
